Treatment,Time,Replicate,Toxin,BA,BO,BU,PJ,ER,AC,CC,CD,DP,EL,BY,CG,CH,BL,BF,BT,BV,DL,BH,RI,BP,PC,DF,CA,BC,CS
BO,24,2,0,0,0.969600032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BO,24,3,0,0,0.970599959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BO,27,1,0,0,1.008099983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BO,27,2,0,0,0.997399996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BO,27,3,0,0,0.997600029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BO,30,1,0,0,1.018899987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BO,30,2,0,0,1.006399939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BO,30,3,0,0,1.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BO,33,1,0,0,1.004599998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BO,33,2,0,0,0.991300056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BO,33,3,0,0,0.994900058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
